text,span,label,ordinal
"Once again, I was told it was the suspicious  power supply  problem.",power supply,negative,0
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",display,positive,0
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",starts,positive,0
Unable to boot up this brand new laptop.,boot up,negative,0
"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.",Pages,positive,0
"In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.",Keynotes,positive,0
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",hard drive,negative,0
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",mother board,negative,0
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",dvd drive,negative,0
"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".",hinge,neutral,0
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",motherboard,neutral,0
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",port,neutral,0
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",plug,negative,0
"I love the feel of the key board, as well as the trackpad.",key board,positive,0
"I love the feel of the key board, as well as the trackpad.",trackpad,positive,0
Now I have the best of both worlds with all of the power and ease of the Mac!,power,positive,0
Now I have the best of both worlds with all of the power and ease of the Mac!,ease,positive,0
Ease of use is just one of the benefits I love about my Mac.,use,positive,0
-Touchpad will take a bit of time to get used to.,Touchpad,neutral,0
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,connection card,neutral,0
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative,0
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative,1
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",4GB of RAM,neutral,0
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",8GB of RAM,neutral,0
"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.",game,neutral,0
"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",Browsing,positive,0
"Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).",itunes,positive,0
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,positive,0
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,setup,negative,0
"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",motherboard,negative,0
"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",Toshiba customer services,negative,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,Quality Display,positive,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,performance,positive,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,quality,positive,0
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative,0
The internet capabilities are also very strong and picks up signals very easily.,internet capabilities,positive,0
"Its fast, has High definition quality in the videos.",High definition quality,positive,0
"Speakers don't get that loud, but good enough.",Speakers,conflict,0
Another Great thing is the Beast graphics.,Beast graphics,positive,0
The ease of set up was terrific.,set up,positive,0
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,wall charger,neutral,0
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,battery,positive,0
"Screen is crystal clear, yes it's small - but it's a netbook!",Screen,conflict,0
The battery life is probably an hour at best.,battery life,negative,0
This is a review of windows vista system.,windows vista system,neutral,0
"cosmetically, the only thing they changed was 2 of the Function keys at the top.",Function keys,neutral,0
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.,BIOS,negative,0
  There's literally no way to make it sing with Vista.,Vista,negative,0
Screen size is perfect for portable use in any environment.,Screen size,positive,0
"First, it does not have a push button to open the lid.",push button,negative,0
"First, it does not have a push button to open the lid.",lid,neutral,0
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",Pentium 4,neutral,0
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",1 GB ram,neutral,0
I now realize that my $900 would have been better spent on a Windows laptop.,Windows,positive,0
) And printing from either word processor is an adventure.,word processor,negative,0
"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.",interface device,negative,0
Another included program that is laughable is the chess game.,included program,negative,0
"Yes, I thought the expese was a little much, but I now realize you get what you pay for.",expese,negative,0
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",Microsoft Office apps,positive,0
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",internet use,positive,0
"The price was very good, and the product is top quality.",price,positive,0
"The price was very good, and the product is top quality.",quality,positive,0
It played various games without problems and ran aero smoothly and flawlessly.,games,neutral,0
It played various games without problems and ran aero smoothly and flawlessly.,aero,neutral,0
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,neutral,0
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,negative,0
  The screen almost looked like a barcode when it froze.,screen,negative,0
"From the get-go, the M6809 was unsteady in its operation;",operation,negative,0
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,positive,0
"It even has a great webcam, and Skype works very well.",webcam,positive,0
"It even has a great webcam, and Skype works very well.",Skype,positive,0
"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",machined aluminum frame,positive,0
"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",keyboard,positive,0
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,parallels type program,positive,0
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,software,positive,0
This computer I used daily nice compact design.,design,positive,0
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",ATI graphics card,positive,0
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",Intel built-in card,positive,0
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",games,neutral,0
It was hard to handle and operate at school.,handle,negative,0
It was hard to handle and operate at school.,operate,negative,0
It has easy to use features and all the speed and power I could ask for.,features,positive,0
It has easy to use features and all the speed and power I could ask for.,speed,positive,0
It has easy to use features and all the speed and power I could ask for.,power,positive,0
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",power supply cord,negative,0
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",Applecare warranty plan,positive,0
I preferred the fit and feel of the 13 inch.,13 inch,positive,0
power supply went bad after 2 weeks --,power supply,negative,0
"The screen takes some getting use to, because it is smaller than the laptop.",screen,negative,0
I regret buying it before understanding how awful it is to use.,use,negative,0
The right speaker did not work.,right speaker,negative,0
  Dealing with the support drone on the other end of the chat was sheer torture.,support,negative,0
"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro,positive,0
"The computer runs extremely slowly, whether opening Word or My Computer.",runs,negative,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S,positive,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win XP,neutral,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Visa,neutral,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win7,neutral,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",use,positive,0
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",Startup,neutral,0
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",shutdown,neutral,0
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",resume from sleep,neutral,0
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",screen,positive,0
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",keyboard,positive,0
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",fit,positive,0
I have only had PCs with Windows before so this takes a little getting use to.,Windows,neutral,0
super fast processor and really nice graphics card..,processor,positive,0
super fast processor and really nice graphics card..,graphics card,positive,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",size,positive,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",external keyboard,neutral,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",mouse,neutral,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",monitor,neutral,0
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system,negative,0
"I dislike the weight and size, cubersome.",weight,negative,0
"I dislike the weight and size, cubersome.",size,negative,0
The wheel that turns the volume up and down doesn't work in real time.,wheel,negative,0
I cannot be happier with the service or product.,service,positive,0
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",flatline keyboard,positive,0
Speakers doesn't sound that great.,Speakers,negative,0
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",windows 7,positive,0
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",ergonomics,negative,0
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",connections,negative,0
"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support,negative,0
"The ""abuse"" is that I pushed the power plug in too hard.",power plug,negative,0
The resolution on the screen is almost pure HD.,resolution on the screen,positive,0
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",programs,neutral,0
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iLife,neutral,0
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iWork,neutral,0
"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",gaming,negative,0
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",delivery,positive,0
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,positive,0
The Internet Explorer was very slow from the very beginning.,Internet Explorer,negative,0
The AC power port becomes loose over time,AC power port,negative,0
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,positive,0
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",programs,negative,0
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,positive,0
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,negative,1
Enjoy that Toshib force and durability unparalleled,force,positive,0
Enjoy that Toshib force and durability unparalleled,durability,positive,0
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business,positive,0
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.",surf the web,neutral,0
"We love the size of the screen, although it is still lightweight and very easy to tote around.",size of the screen,positive,0
"We love the size of the screen, although it is still lightweight and very easy to tote around.",tote,positive,0
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,work,negative,0
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",use,positive,0
  the battery is irreplaceable.,battery,negative,0
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",Win 7,positive,0
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",2GB stick of memory,positive,0
"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton,negative,0
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",internet,negative,0
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",command prompt,negative,0
It's software and speed enable it to do amazing things.,software,positive,0
It's software and speed enable it to do amazing things.,speed,positive,0
Could not keep up with me and finally the hard drive went out.,hard drive,negative,0
"I am most impressed with the programming, including the iPhoto.",programming,positive,0
"I am most impressed with the programming, including the iPhoto.",iPhoto,positive,0
Speakers too small to be of any real use.,Speakers,negative,0
"I upgraded it's RAM to 2GB, I am very happy with it.",RAM,positive,0
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,speakers,positive,0
They should have included more memory on their computers if they knew Vista would run slowly.,memory,negative,0
They should have included more memory on their computers if they knew Vista would run slowly.,Vista,negative,0
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,Battery life,negative,0
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,price,positive,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,1
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty,neutral,0
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,hard drive,negative,0
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",Windows 7 Starter,positive,0
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,positive,0
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,desktop icons,negative,0
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,warranty,negative,0
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",price,positive,0
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",performance,positive,0
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",built,positive,0
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",look,positive,0
"The apple care has never failed me, and I expect it to be the same for this computer as well.",apple care,positive,0
The Toshiba laptop I am using is easier to use than most I have tried.,use,positive,0
"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.",warranty,neutral,0
So we exchanged it for the same on and after 2 hours it didn't work.,work,negative,0
"I love the size, keyboard, the functions.",size,positive,0
"I love the size, keyboard, the functions.",keyboard,positive,0
"I love the size, keyboard, the functions.",functions,positive,0
the mouse is way way way to sensitve.,mouse,negative,0
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS,positive,0
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,run,positive,0
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen,negative,0
"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.",delivery service,negative,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,positive,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",picture quality,positive,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",use,positive,0
the i3 processor doesn't seem to run hot and the fan rarely turns on.,i3 processor,positive,0
the i3 processor doesn't seem to run hot and the fan rarely turns on.,fan,positive,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,1
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",mousepad,neutral,0
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",keys,neutral,0
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",casing,neutral,0
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,operating system,neutral,0
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",resolution of the screen,negative,0
"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",touchpad,negative,0
very convenient when you travel and the battery life is excellent...,battery life,positive,0
  The machine is slow to boot up and occasionally crashes completely.,boot up,negative,0
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,charge,positive,0
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,OS,neutral,0
the screen brightness automatically adjusts.,screen brightness,neutral,0
I especially like the backlit keyboard.,backlit keyboard,positive,0
"Besides the great look, it is a great machine.",look,positive,0
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",cost,negative,0
"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",sound,negative,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),SATA controller,neutral,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),motherboard chip,neutral,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),CPU,neutral,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),hard drive,neutral,0
The buttons you have to press a little harder than most.,buttons,negative,0
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life,negative,0
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,neutral,1
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,negative,2
Right size and weight for portability.,size,positive,0
Right size and weight for portability.,weight,positive,0
Right size and weight for portability.,portability,positive,0
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative,0
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium,neutral,0
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",1GB of RAM,negative,0
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,negative,0
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,brightness,neutral,0
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound,negative,0
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,headphone jack,negative,0
"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",keyboard,neutral,0
"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.",quality,positive,0
"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",warranty,neutral,0
Was searching online for a power supply when I found this site.,power supply,neutral,0
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",gaming,neutral,0
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",graphics editing,neutral,0
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",complex data analysis,neutral,0
  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,costs,negative,0
(No problem with the ordering or shipping by the way.,shipping,positive,0
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram,positive,0
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,positive,0
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,surf the web,positive,0
The one thing I wish it had was a detailed hardcopy manuel.,hardcopy manuel,negative,0
"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.",drive,negative,0
"Fast, great visual!",visual,positive,0
It's priced very reasonable and works very well right out of the box.,priced,positive,0
It's priced very reasonable and works very well right out of the box.,works,positive,0
You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,neutral,0
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",keyboard,positive,0
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",plate,negative,0
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",mouse command buttons,negative,0
There are so many wonderful features and benefits to the new MacBook!,features,positive,0
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,speeds,positive,0
The only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,negative,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",size,positive,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",features,positive,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",lighted keyboard,positive,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",mouse pad,positive,0
Battery life needs more life.,Battery life,negative,0
For some odd reasons the computer doesn't reconize the operation system.,operation system,negative,0
The trackpad was easy to learn and navigate.,trackpad,positive,0
"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",Applications,positive,0
I respond that I do not have the old computer and this way I would lose the data on my hard drive.,hard drive,negative,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows,neutral,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Warrenty,neutral,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,agents,negative,0
Even though the computer is larger they did not make the keyboard larger.,keyboard,negative,0
We paid for the three year warranty and the extended warranty after that one ended as well.,three year warranty,neutral,0
We paid for the three year warranty and the extended warranty after that one ended as well.,extended warranty,neutral,0
"Its not just slow on the internet, its slow in general.",internet,negative,0
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,RAM,positive,0
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,memory,positive,0
"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",Nvidia grafics card,negative,0
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,work,negative,0
The resolution is even higher then any other laptop on the market.,resolution,positive,0
"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button",negative,0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,keyboard,positive,0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,positive,0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,type,positive,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,negative,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",neutral,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","17""",neutral,0
The feel of this machine compared to the old MacBook is far superior.,feel,positive,0
"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc,negative,0
"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.",virus protection programs for a Mac,negative,0
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",Screen,positive,0
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",HDMI,neutral,0
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,graphics,negative,0
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,wireless switch,negative,0
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,build quality,positive,0
I guess he was the technical person.,technical person,neutral,0
A seventy dollar mouse!,mouse,neutral,0
"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",shipped,negative,0
when i first got it i thought the size of it was a joke.,size,negative,0
It is fast and i have not had a problem with internet connection or any other problems.,internet connection,positive,0
I'm really impressed with the quality and performance for the price of the computer.,quality,positive,0
I'm really impressed with the quality and performance for the price of the computer.,performance,positive,0
I'm really impressed with the quality and performance for the price of the computer.,price,positive,0
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",recovery DVDs,neutral,0
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,neutral,0
"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software,positive,0
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers,negative,0
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,negative,0
"It is so simple to use, I use it more than my desktop.",use,positive,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,negative,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,neutral,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,mouse pointer,negative,0
I have had no problems with it unlike some hardware defects on past models.,hardware,negative,0
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD,negative,0
"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",Windows,negative,0
"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",cost,negative,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",quality,positive,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,positive,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,positive,0
"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",applications,positive,0
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen,positive,0
