text,span,label,ordinal
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",mother board,negative,0
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",dvd drive,negative,0
"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".",hinge,neutral,0
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",motherboard,neutral,0
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",port,neutral,0
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",plug,negative,0
Now I have the best of both worlds with all of the power and ease of the Mac!,power,positive,0
Now I have the best of both worlds with all of the power and ease of the Mac!,ease,positive,0
Ease of use is just one of the benefits I love about my Mac.,use,positive,0
-Touchpad will take a bit of time to get used to.,Touchpad,neutral,0
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,positive,0
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,setup,negative,0
"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",motherboard,negative,0
"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",Toshiba customer services,negative,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,Quality Display,positive,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,performance,positive,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,quality,positive,0
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative,0
Another Great thing is the Beast graphics.,Beast graphics,positive,0
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,wall charger,neutral,0
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,battery,positive,0
The battery life is probably an hour at best.,battery life,negative,0
This is a review of windows vista system.,windows vista system,neutral,0
"cosmetically, the only thing they changed was 2 of the Function keys at the top.",Function keys,neutral,0
  There's literally no way to make it sing with Vista.,Vista,negative,0
"First, it does not have a push button to open the lid.",push button,negative,0
"First, it does not have a push button to open the lid.",lid,neutral,0
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",Pentium 4,neutral,0
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",1 GB ram,neutral,0
I now realize that my $900 would have been better spent on a Windows laptop.,Windows,positive,0
Another included program that is laughable is the chess game.,included program,negative,0
"Yes, I thought the expese was a little much, but I now realize you get what you pay for.",expese,negative,0
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",Microsoft Office apps,positive,0
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",internet use,positive,0
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,neutral,0
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,negative,0
  The screen almost looked like a barcode when it froze.,screen,negative,0
"From the get-go, the M6809 was unsteady in its operation;",operation,negative,0
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",screen,positive,0
"It even has a great webcam, and Skype works very well.",webcam,positive,0
"It even has a great webcam, and Skype works very well.",Skype,positive,0
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,parallels type program,positive,0
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,software,positive,0
This computer I used daily nice compact design.,design,positive,0
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",ATI graphics card,positive,0
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",Intel built-in card,positive,0
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",games,neutral,0
It has easy to use features and all the speed and power I could ask for.,features,positive,0
It has easy to use features and all the speed and power I could ask for.,speed,positive,0
It has easy to use features and all the speed and power I could ask for.,power,positive,0
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",power supply cord,negative,0
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",Applecare warranty plan,positive,0
"The screen takes some getting use to, because it is smaller than the laptop.",screen,negative,0
I regret buying it before understanding how awful it is to use.,use,negative,0
The right speaker did not work.,right speaker,negative,0
  Dealing with the support drone on the other end of the chat was sheer torture.,support,negative,0
"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro,positive,0
"The computer runs extremely slowly, whether opening Word or My Computer.",runs,negative,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S,positive,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win XP,neutral,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Visa,neutral,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win7,neutral,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",use,positive,0
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",screen,positive,0
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",keyboard,positive,0
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",fit,positive,0
I have only had PCs with Windows before so this takes a little getting use to.,Windows,neutral,0
super fast processor and really nice graphics card..,processor,positive,0
super fast processor and really nice graphics card..,graphics card,positive,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",size,positive,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",external keyboard,neutral,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",mouse,neutral,0
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",monitor,neutral,0
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system,negative,0
"I dislike the weight and size, cubersome.",weight,negative,0
"I dislike the weight and size, cubersome.",size,negative,0
The wheel that turns the volume up and down doesn't work in real time.,wheel,negative,0
I cannot be happier with the service or product.,service,positive,0
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",windows 7,positive,0
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",ergonomics,negative,0
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",connections,negative,0
"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support,negative,0
"The ""abuse"" is that I pushed the power plug in too hard.",power plug,negative,0
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",delivery,positive,0
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,positive,0
The Internet Explorer was very slow from the very beginning.,Internet Explorer,negative,0
The AC power port becomes loose over time,AC power port,negative,0
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,positive,0
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",programs,negative,0
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,positive,0
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,negative,1
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business,positive,0
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.",surf the web,neutral,0
"We love the size of the screen, although it is still lightweight and very easy to tote around.",size of the screen,positive,0
"We love the size of the screen, although it is still lightweight and very easy to tote around.",tote,positive,0
  the battery is irreplaceable.,battery,negative,0
"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton,negative,0
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",internet,negative,0
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",command prompt,negative,0
It's software and speed enable it to do amazing things.,software,positive,0
It's software and speed enable it to do amazing things.,speed,positive,0
Speakers too small to be of any real use.,Speakers,negative,0
"I upgraded it's RAM to 2GB, I am very happy with it.",RAM,positive,0
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,speakers,positive,0
They should have included more memory on their computers if they knew Vista would run slowly.,memory,negative,0
They should have included more memory on their computers if they knew Vista would run slowly.,Vista,negative,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,1
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty,neutral,0
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,hard drive,negative,0
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",Windows 7 Starter,positive,0
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,positive,0
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,desktop icons,negative,0
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,warranty,negative,0
"The apple care has never failed me, and I expect it to be the same for this computer as well.",apple care,positive,0
"I love the size, keyboard, the functions.",size,positive,0
"I love the size, keyboard, the functions.",keyboard,positive,0
"I love the size, keyboard, the functions.",functions,positive,0
the mouse is way way way to sensitve.,mouse,negative,0
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS,positive,0
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,run,positive,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,positive,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",picture quality,positive,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",use,positive,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,negative,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,negative,1
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",mousepad,neutral,0
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",keys,neutral,0
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",casing,neutral,0
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,operating system,neutral,0
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",resolution of the screen,negative,0
  The machine is slow to boot up and occasionally crashes completely.,boot up,negative,0
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,OS,neutral,0
the screen brightness automatically adjusts.,screen brightness,neutral,0
I especially like the backlit keyboard.,backlit keyboard,positive,0
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",cost,negative,0
"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",sound,negative,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),SATA controller,neutral,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),motherboard chip,neutral,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),CPU,neutral,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),hard drive,neutral,0
The buttons you have to press a little harder than most.,buttons,negative,0
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life,negative,0
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,neutral,1
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,negative,2
Right size and weight for portability.,size,positive,0
Right size and weight for portability.,weight,positive,0
Right size and weight for portability.,portability,positive,0
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,negative,0
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium,neutral,0
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",1GB of RAM,negative,0
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound,negative,0
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,headphone jack,negative,0
"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.",quality,positive,0
Was searching online for a power supply when I found this site.,power supply,neutral,0
  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,costs,negative,0
(No problem with the ordering or shipping by the way.,shipping,positive,0
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram,positive,0
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,positive,0
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,surf the web,positive,0
The one thing I wish it had was a detailed hardcopy manuel.,hardcopy manuel,negative,0
"Fast, great visual!",visual,positive,0
It's priced very reasonable and works very well right out of the box.,priced,positive,0
It's priced very reasonable and works very well right out of the box.,works,positive,0
You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,neutral,0
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",keyboard,positive,0
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",plate,negative,0
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",mouse command buttons,negative,0
There are so many wonderful features and benefits to the new MacBook!,features,positive,0
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,speeds,positive,0
The only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,negative,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",size,positive,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",features,positive,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",lighted keyboard,positive,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",mouse pad,positive,0
Battery life needs more life.,Battery life,negative,0
The trackpad was easy to learn and navigate.,trackpad,positive,0
"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",Applications,positive,0
I respond that I do not have the old computer and this way I would lose the data on my hard drive.,hard drive,negative,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows,neutral,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Warrenty,neutral,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,agents,negative,0
Even though the computer is larger they did not make the keyboard larger.,keyboard,negative,0
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,RAM,positive,0
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,memory,positive,0
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,work,negative,0
"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button",negative,0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,keyboard,positive,0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,positive,0
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,type,positive,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,negative,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",neutral,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","17""",neutral,0
"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc,negative,0
"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.",virus protection programs for a Mac,negative,0
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",Screen,positive,0
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",HDMI,neutral,0
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,build quality,positive,0
I guess he was the technical person.,technical person,neutral,0
A seventy dollar mouse!,mouse,neutral,0
"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",shipped,negative,0
when i first got it i thought the size of it was a joke.,size,negative,0
It is fast and i have not had a problem with internet connection or any other problems.,internet connection,positive,0
I'm really impressed with the quality and performance for the price of the computer.,quality,positive,0
I'm really impressed with the quality and performance for the price of the computer.,performance,positive,0
I'm really impressed with the quality and performance for the price of the computer.,price,positive,0
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,negative,0
"It is so simple to use, I use it more than my desktop.",use,positive,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,negative,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,neutral,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,mouse pointer,negative,0
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD,negative,0
"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",Windows,negative,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",quality,positive,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,positive,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,positive,0
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen,positive,0
"Great laptop for school, easy to use for beginners in the household.",use,positive,0
"4) Laptop still did not work, blue screen within a week...",work,negative,0
"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.",speakers,negative,0
"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges,negative,0
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,programs,positive,0
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,negative,0
If this is an improvement in Customer Service then I would hate too see what it was before!,Customer Service,negative,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs,positive,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Keynote,neutral,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Pages,neutral,0
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Numbers,neutral,0
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",expense,negative,0
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,positive,0
"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",cd drive,negative,0
"Unfortunately, Apple's quality has continued to slide.",quality,negative,0
I believe that the quality of a mac is worth the price.,quality,positive,0
I believe that the quality of a mac is worth the price.,price,positive,0
sometimes you will be moving your finger and the pointer will not even move.,pointer,negative,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,positive,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,positive,0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,positive,0
The layout of the MacBook is horrible and confusing;,layout,negative,0
Was not happy with one of the programs on it.,one of the programs,negative,0
"Also it is very good for college students who just need a reliable, easy to use computer.",use,positive,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",iwork,positive,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",office,negative,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",word processor,negative,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",windows,neutral,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,neutral,0
It is light and the battery last a very long time.,battery,positive,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keys,negative,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keyboard,negative,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",button below the mouse pad,negative,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",screen,negative,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",paint,negative,0
The next time I had an issue my lightscribe wouldn't work.,lightscribe,negative,0
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,applications,positive,0
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,iphoto,positive,0
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,photo application,positive,0
"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",Word,negative,0
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",17 ince screen,neutral,0
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",screen,positive,1
Summary: They played games with me for the warranty period.,warranty period,negative,0
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",HD,negative,0
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",drivers,negative,0
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",Windows update,neutral,0
I can have both OSX and Windows XP running at the same time!,OSX,positive,0
I can have both OSX and Windows XP running at the same time!,Windows XP,positive,0
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,windows,negative,0
The graphics are stunning.,graphics,positive,0
You can call HP and they want you to buy more software to fix it.,software,neutral,0
It is easy to navigate and update programs.,update programs,neutral,0
It is easy to navigate and update programs.,navigate,positive,0
", Applications respond immediately (not like the tired MS applications).",Applications,positive,0
", Applications respond immediately (not like the tired MS applications).",MS applications,negative,0
"All in all, a very disappointing experience except that I learned how good the Geek Squad is and also Customer Service.",Customer Service,positive,0
"The only drawback for me is how dirty the screen gets, and rather quickly too.",screen,negative,0
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",carry,positive,0
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",weight,positive,1
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,noises,negative,0
I also did not like the loud noises it made or how the bottom of the computer would get really hot.,bottom of the computer,negative,0
I had in the past a Dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,repair technician,positive,0
defective software.,software,negative,0
This computer was so challenging to carry and handle.,carry,negative,0
This computer was so challenging to carry and handle.,handle,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,Cords,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,power,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,headphones,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,mic,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,network connection,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,setup,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,negative,1
Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,power supply,negative,0
It is much faster than my desktop which is a Core2 Quad running at 2.83 GHz.,Core2 Quad,neutral,0
It is good to know that I can mobilize without having to worry about the battery life.,battery life,positive,0
"The screen is nice, side view angles are pretty good.",screen,positive,0
"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",screen,positive,0
"The fact that the screen reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit screen.",screen,positive,1
3 weeks went by and the computer keeps crashing and will not open any applications.,applications,neutral,0
Not to mention sometimes the whole charger unit will decide not to work entirely.,charger unit,negative,0
"Looks nice, but has a horribly cheap feel.",feel,negative,0
"Looks nice, but has a horribly cheap feel.",Looks,positive,0
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signals,positive,0
"I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signal,negative,1
"I am not sure if it was the drive itself, however;",drive,neutral,0
